GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000180346	4	90033968	90036050	4	1	716517	-0.94815	0.82847
ENSG00000185477	4	90157537	90229161	190	26	716517	-0.21197	0.58393
ENSG00000145335	4	90645250	90759466	394	24	716517	0.13189	0.44754
ENSG00000138722	4	90800683	90875780	197	21	716517	-0.30586	0.62015
ENSG00000184305	4	91048686	92523064	4920	158	716517	-1.1857	0.88214
ENSG00000152208	4	93225550	94695707	4072	122	716517	-0.36264	0.64156
ENSG00000172238	4	94750042	94751221	1	1	716517	0.2505	0.4011
ENSG00000163104	4	95128762	95212443	183	12	716517	-0.18579	0.5737
ENSG00000163106	4	95219686	95264027	98	9	716517	-0.07945	0.53166
ENSG00000163110	4	95373037	95589377	533	25	716517	2.0606	0.01967
ENSG00000138696	4	95679119	96079599	1406	54	716517	3.2386	0.00060069
ENSG00000182168	4	96083655	96470357	1409	118	716517	0.43616	0.33136
ENSG00000163114	4	96761239	96762625	1	1	716517	-0.98913	0.8387
ENSG00000163116	4	98105244	99064391	2756	32	716517	1.6577	0.048692
ENSG00000138698	4	99182535	99365012	423	14	716517	0.71577	0.23707
ENSG00000168785	4	99391518	99579780	583	57	716517	-1.6309	0.94854
ENSG00000151247	4	99792835	99851788	184	22	716517	-0.38386	0.64946
ENSG00000164024	4	99916771	99983964	177	15	716517	2.1197	0.017015
ENSG00000197894	4	99992132	100009952	87	10	716517	1.8728	0.030547
ENSG00000198099	4	100044808	100078949	207	8	716517	0.30548	0.38
ENSG00000172955	4	100123795	100140694	35	8	716517	1.2807	0.10016
ENSG00000187758	4	100197524	100212185	33	8	716517	1.1952	0.11601
ENSG00000196616	4	100226121	100242558	40	10	716517	1.2876	0.098939
ENSG00000196344	4	100333418	100356894	92	21	716517	0.27318	0.39236
ENSG00000138813	4	100432161	100463460	148	23	716517	0.98838	0.16148
ENSG00000145331	4	100467866	100485189	72	12	716517	1.5587	0.059534
ENSG00000138823	4	100484918	100545156	268	22	716517	1.1112	0.13324
ENSG00000070190	4	100737990	100791311	206	26	716517	1.384	0.083181
ENSG00000109270	4	100799493	100815647	24	7	716517	1.3905	0.08219
ENSG00000164031	4	100817405	100867883	79	14	716517	1.6297	0.051578
ENSG00000164032	4	100869243	100871545	7	3	716517	0.1689	0.43294
ENSG00000145358	4	101107027	101111939	32	8	716517	1.4147	0.078572
ENSG00000164035	4	101316498	101801283	1761	47	716517	0.012552	0.49499
ENSG00000138814	4	101944566	102269435	755	40	716517	0.55801	0.28842
ENSG00000153064	4	102332443	102995969	1969	91	716517	0.70391	0.24074
ENSG00000138821	4	103172198	103352415	550	32	716517	0.75839	0.22411
ENSG00000109320	4	103422486	103538459	286	17	716517	-0.28962	0.61395
ENSG00000109323	4	103552660	103682151	263	17	716517	0.59904	0.27457
ENSG00000109332	4	103715540	103790053	168	9	716517	0.9097	0.18149
ENSG00000145354	4	103790135	103810399	38	5	716517	0.80598	0.21013
ENSG00000164037	4	103806205	103940896	300	8	716517	1.0701	0.14229
ENSG00000164038	4	103941025	104006986	82	19	716517	1.1962	0.1158
ENSG00000164039	4	104000592	104021040	48	7	716517	0.8747	0.19087
ENSG00000138778	4	104026963	104119566	190	13	716517	2.0859	0.018494
ENSG00000169836	4	104507188	104640973	450	30	716517	0.03726	0.48514
ENSG00000168772	4	105389469	105416058	42	9	716517	-2.2954	0.98915
ENSG00000168769	4	106067032	106200973	305	30	716517	1.4205	0.077731
ENSG00000138777	4	106290234	106395238	422	22	716517	-0.064288	0.52563
ENSG00000236699	4	106473777	106629250	401	33	716517	0.61965	0.26774
ENSG00000138785	4	106603784	106817143	486	15	716517	1.5518	0.060355
ENSG00000138780	4	106629935	106768885	333	13	716517	1.5967	0.05517
ENSG00000168743	4	106815932	106925184	403	25	716517	-0.43911	0.66971
ENSG00000145348	4	106962756	107242652	637	20	716517	1.4597	0.07218
ENSG00000164022	4	107236701	107270383	76	11	716517	1.6947	0.045071
ENSG00000155011	4	107842959	108204963	990	92	716517	0.64969	0.25795
ENSG00000138801	4	108511433	108641608	393	23	716517	1.1885	0.11732
ENSG00000164023	4	108745719	108836203	203	40	716517	3.0826	0.001026
ENSG00000155016	4	108852525	108874613	72	7	716517	-0.0031762	0.50127
ENSG00000138796	4	108910870	108956331	114	7	716517	-0.21086	0.5835
ENSG00000138795	4	108968701	109090112	226	21	716517	-1.0394	0.8507
ENSG00000109475	4	109541722	109551568	18	4	716517	-1.0127	0.84441
ENSG00000198856	4	109571740	109588976	50	4	716517	0.49089	0.31175
ENSG00000164089	4	109663196	109684210	75	7	716517	-0.6977	0.75732
ENSG00000188517	4	109731877	110223813	1584	81	716517	0.17231	0.4316
ENSG00000138802	4	110354928	110462052	202	12	716517	-0.25835	0.60193
ENSG00000005059	4	110481361	110609874	379	24	716517	-1.3414	0.9101
ENSG00000138794	4	110609785	110624739	34	8	716517	-1.3796	0.91614
ENSG00000123739	4	110631145	110651233	34	9	716517	-0.52684	0.70085
ENSG00000205403	4	110661852	110723335	186	15	716517	1.0484	0.14722
ENSG00000109534	4	110736666	110745893	22	5	716517	-0.038995	0.51555
ENSG00000180245	4	110749150	110765760	46	5	716517	-0.28072	0.61054
ENSG00000183423	4	110769358	110793471	54	6	716517	-0.6394	0.73872
ENSG00000138798	4	110834040	110933422	212	16	716517	-0.90091	0.81618
ENSG00000170522	4	110967002	111120355	565	56	716517	0.0043692	0.49826
ENSG00000138792	4	111286889	111486441	591	45	716517	1.0172	0.15452
ENSG00000164093	4	111538579	111563279	42	8	716517	0.75266	0.22583
ENSG00000174749	4	113066553	113116412	110	12	716517	1.5356	0.062313
ENSG00000138660	4	113152893	113191203	64	11	716517	1.1272	0.12984
ENSG00000145365	4	113195698	113207059	37	2	716517	0.81086	0.20872
ENSG00000073331	4	113206665	113363776	458	60	716517	0.20119	0.42027
ENSG00000178403	4	113434672	113437328	4	2	716517	-0.23216	0.59179
ENSG00000138658	4	113460492	113558151	200	23	716517	0.80585	0.21016
ENSG00000174720	4	113558120	113578748	43	13	716517	0.83323	0.20236
ENSG00000145362	4	113739265	114304896	1733	131	716517	-0.32248	0.62646
ENSG00000145349	4	114372188	114683083	782	50	716517	0.80252	0.21113
ENSG00000180801	4	114821440	114900883	249	22	716517	-1.7148	0.95681
ENSG00000174607	4	115519611	115599380	161	22	716517	-0.20327	0.58054
ENSG00000138653	4	115748919	116035032	803	41	716517	0.43565	0.33154
ENSG00000270394	4	117220016	117221520	3	1	716517	-0.62523	0.73409
ENSG00000174599	4	118004718	118006736	1	1	716517	-0.065972	0.5263
ENSG00000164100	4	118954773	119179803	749	26	716517	-0.85136	0.80272
ENSG00000164099	4	119201193	119274158	189	28	716517	-1.4953	0.93258
ENSG00000145388	4	119606523	119636588	74	11	716517	-0.17403	0.56908
ENSG00000150961	4	119643978	119759838	409	22	716517	-0.33165	0.62992
ENSG00000172403	4	119809996	119982402	605	54	716517	0.83839	0.20091
ENSG00000172399	4	120056939	120108944	178	18	716517	1.8702	0.03073
ENSG00000145390	4	120133742	120216672	252	17	716517	-0.1897	0.57523
ENSG00000164096	4	120218207	120225600	19	6	716517	0.40767	0.34176
ENSG00000145384	4	120238405	120243545	41	3	716517	-0.97644	0.83558
ENSG00000138735	4	120415550	120550146	420	18	716517	0.27852	0.39031
ENSG00000164109	4	120976763	120988229	36	8	716517	0.5886	0.27806
ENSG00000138738	4	121606074	121844025	964	42	716517	1.2722	0.10165
ENSG00000173376	4	121956768	121994176	105	17	716517	-0.001118	0.50045
ENSG00000050730	4	122052563	122148621	294	18	716517	-1.8289	0.96629
ENSG00000186867	4	122250467	122302214	303	23	716517	-0.35623	0.63916
ENSG00000164111	4	122589110	122618268	139	18	716517	1.1012	0.1354
ENSG00000164112	4	122680088	122686582	24	6	716517	-1.5302	0.93701
ENSG00000123737	4	122722472	122738176	37	8	716517	-1.1857	0.88212
ENSG00000145386	4	122737599	122745087	18	5	716517	-0.99658	0.84052
ENSG00000138686	4	122745595	122791652	92	14	716517	-1.3972	0.91882
ENSG00000138741	4	122800182	122872909	138	20	716517	-0.73319	0.76828
ENSG00000138688	4	123073488	123283913	336	25	716517	1.1925	0.11652
ENSG00000164113	4	123300121	123350957	101	16	716517	1.2568	0.10441
ENSG00000109471	4	123372625	123377880	6	3	716517	0.51746	0.30242
ENSG00000138684	4	123533783	123542224	19	6	716517	0.51968	0.30164
ENSG00000181004	4	123653857	123666098	33	5	716517	-0.97711	0.83574
ENSG00000138685	4	123747863	123819391	294	30	716517	0.68497	0.24668
ENSG00000170917	4	123809852	123844123	141	20	716517	1.257	0.10439
ENSG00000145375	4	123844229	124240605	1382	27	716517	1.2161	0.11196
ENSG00000164056	4	124317950	124324910	19	5	716517	-1.4519	0.92674
ENSG00000151458	4	125585207	125633887	88	15	716517	0.065069	0.47406
ENSG00000196159	4	126237554	126414087	490	41	716517	1.4393	0.075036
ENSG00000164066	4	128544426	128647892	207	21	716517	1.4554	0.072785
ENSG00000151475	4	128651533	128695448	70	11	716517	1.4428	0.074543
ENSG00000164070	4	128702976	128761888	78	14	716517	1.6181	0.05282
ENSG00000142731	4	128802016	128820350	26	7	716517	1.7757	0.037889
ENSG00000164073	4	128838960	128887150	75	11	716517	1.19	0.11703
ENSG00000164074	4	128886461	128960866	114	11	716517	1.2727	0.10157
ENSG00000138709	4	128982423	129144086	399	15	716517	1.4769	0.06985
ENSG00000164040	4	129190397	129209984	37	9	716517	0.64687	0.25886
ENSG00000077684	4	129730779	129796379	94	20	716517	0.55544	0.2893
ENSG00000151466	4	129786076	130014764	523	25	716517	-0.42744	0.66547
ENSG00000151470	4	130014472	130037795	80	10	716517	0.012512	0.49501
ENSG00000138650	4	134070470	134129356	117	25	716517	0.65566	0.25602
ENSG00000254535	4	135117488	135122903	15	5	716517	-1.1217	0.869
ENSG00000189184	4	138440072	138453648	32	7	716517	-0.4405	0.67021
ENSG00000151012	4	139085251	139163503	232	27	716517	-0.33628	0.63167
ENSG00000151014	4	139936943	139966906	54	14	716517	-6.5864e-05	0.50003
ENSG00000109381	4	139949266	140098372	273	25	716517	0.22788	0.40987
ENSG00000137463	4	140187317	140201492	31	6	716517	-0.0071505	0.50285
ENSG00000109390	4	140188034	140223705	76	8	716517	0.023467	0.49064
ENSG00000164134	4	140222609	140341187	263	17	716517	-0.14104	0.55608
ENSG00000172007	4	140374386	140397763	62	7	716517	0.29845	0.38268
ENSG00000145391	4	140417095	140527853	305	43	716517	1.6689	0.04757
ENSG00000085871	4	140586922	140661899	241	37	716517	0.068459	0.47271
ENSG00000196782	4	140637907	141075338	1131	109	716517	2.5402	0.0055397
ENSG00000153130	4	141178440	141306880	326	32	716517	-0.037162	0.51482
ENSG00000153132	4	141309609	141349122	100	10	716517	1.57	0.058208
ENSG00000179387	4	141445312	141474924	42	7	716517	1.6785	0.046627
ENSG00000109424	4	141480588	141489959	16	3	716517	1.6196	0.05266
ENSG00000109436	4	141541919	141677274	353	35	716517	0.081672	0.46745
ENSG00000170153	4	141780961	142134031	1242	84	716517	1.0122	0.15571
ENSG00000109445	4	142142041	142155851	26	5	716517	0.097711	0.46108
ENSG00000164136	4	142557752	142655140	181	19	716517	-0.61419	0.73046
ENSG00000109452	4	142944313	143768585	2455	91	716517	0.42639	0.33491
ENSG00000170185	4	144106070	144144983	78	7	716517	2.9283	0.0017044
ENSG00000109458	4	144257915	144395721	289	30	716517	0.69649	0.24306
ENSG00000153147	4	144434616	144478639	85	9	716517	-1.8223	0.9658
ENSG00000183090	4	144498455	144621828	282	18	716517	-0.46472	0.67893
ENSG00000197465	4	144792020	144826716	82	8	716517	-1.0944	0.86311
ENSG00000250361	4	144917257	145061844	396	26	716517	-0.16804	0.56673
ENSG00000170180	4	145030457	145061904	160	13	716517	0.051259	0.47956
ENSG00000164161	4	145567173	145666423	184	15	716517	1.2081	0.1135
ENSG00000164162	4	145888264	146019693	145	23	716517	1.0028	0.15797
ENSG00000164163	4	146019084	146050331	22	8	716517	1.5476	0.060864
ENSG00000164164	4	146031990	146101313	61	18	716517	0.55783	0.28848
ENSG00000170365	4	146402346	146479231	97	11	716517	0.95513	0.16976
ENSG00000151611	4	146539415	146581187	93	18	716517	0.24227	0.40428
ENSG00000237136	4	146601356	146692184	293	31	716517	0.91536	0.18
ENSG00000151612	4	146678779	146859787	349	36	716517	-0.17258	0.56851
ENSG00000164167	4	147096837	147121152	70	4	716517	-1.4707	0.92932
ENSG00000120519	4	147175127	147443123	559	26	716517	-0.21806	0.58631
ENSG00000151615	4	147560045	147563626	8	3	716517	-0.78793	0.78463
ENSG00000137473	4	147627790	147867034	614	24	716517	-0.014831	0.50592
ENSG00000151617	4	148402069	148466106	128	15	716517	-0.77116	0.7797
ENSG00000164168	4	148538534	148593195	60	7	716517	-0.4001	0.65546
ENSG00000164169	4	148558936	148605381	49	4	716517	-0.051192	0.52041
ENSG00000071205	4	148653214	148993931	710	47	716517	-0.35509	0.63874
ENSG00000151623	4	148999913	149365850	1013	71	716517	0.063311	0.47476
ENSG00000170390	4	150999426	151178609	571	38	716517	-0.4385	0.66949
ENSG00000198589	4	151185594	151936879	1553	39	716517	0.92404	0.17773
ENSG00000181541	4	151503077	151505843	3	2	716517	0.71854	0.23621
ENSG00000145425	4	152020725	152025804	3	2	716517	1.0715	0.14198
ENSG00000109686	4	152023903	152246784	592	27	716517	0.71952	0.23591
ENSG00000189099	4	152198323	152212605	37	6	716517	0.6984	0.24246
ENSG00000164142	4	152330368	152584784	554	13	716517	0.6026	0.27339
ENSG00000059691	4	152591656	152682175	231	12	716517	0.41294	0.33983
ENSG00000109670	4	153242410	153457253	421	13	716517	-0.92124	0.82154
ENSG00000170006	4	153539784	153601317	168	28	716517	0.41335	0.33968
ENSG00000169989	4	153690506	153700916	25	6	716517	-2.3276	0.99003
ENSG00000164144	4	153701089	153839615	307	18	716517	-1.8492	0.96779
ENSG00000137460	4	153857504	153900848	112	27	716517	-0.30779	0.62088
ENSG00000109654	4	154073494	154260472	545	47	716517	0.18959	0.42481
ENSG00000121211	4	154265801	154336270	206	22	716517	0.28832	0.38655
ENSG00000121210	4	154387498	154557863	474	57	716517	1.2566	0.10445
ENSG00000137462	4	154622652	154626851	7	4	716517	-0.35272	0.63785
ENSG00000145428	4	154631277	154681387	200	13	716517	-0.25652	0.60123
ENSG00000145423	4	154701744	154710272	15	4	716517	-0.66859	0.74812
ENSG00000197410	4	155153399	155412930	771	45	716517	-0.13751	0.55469
ENSG00000171566	4	155456158	155471587	50	5	716517	-2.4	0.9918
ENSG00000171564	4	155484108	155492238	20	4	716517	-1.1397	0.8728
ENSG00000171560	4	155504278	155511918	10	5	716517	0.10698	0.4574
ENSG00000171557	4	155525286	155534119	8	5	716517	0.056267	0.47756
ENSG00000121207	4	155548097	155674270	236	16	716517	1.1418	0.12677
ENSG00000151962	4	155702365	155749965	93	10	716517	-0.0098424	0.50393
ENSG00000185149	4	156129781	156138230	16	5	716517	0.28182	0.38904
ENSG00000164114	4	156263810	156298122	136	14	716517	-0.77894	0.78199
ENSG00000164116	4	156587863	156653501	200	30	716517	0.32226	0.37363
ENSG00000061918	4	156680144	156728743	149	29	716517	-0.22909	0.5906
ENSG00000256394	4	156750881	156787425	121	15	716517	1.0058	0.15725
ENSG00000151790	4	156775890	156841558	308	17	716517	-0.046875	0.51869
ENSG00000256043	4	156845270	156875069	136	23	716517	0.39335	0.34703
ENSG00000145431	4	157681606	157892546	341	26	716517	1.0837	0.13924
ENSG00000109738	4	157997209	158093242	324	21	716517	-0.83357	0.79774
ENSG00000120251	4	158125334	158287227	271	20	716517	0.38822	0.34893
ENSG00000164125	4	159045626	159094470	120	9	716517	-0.56098	0.7126
ENSG00000164124	4	159122756	159176563	77	16	716517	0.67196	0.25081
ENSG00000171509	4	159236463	159574524	1034	19	716517	0.6502	0.25778
ENSG00000205208	4	159587831	159593407	2	1	716517	-0.42084	0.66307
ENSG00000171503	4	159593277	159630775	40	16	716517	0.67964	0.24837
ENSG00000171497	4	159630286	159644548	21	4	716517	1.5857	0.056401
ENSG00000052795	4	159690290	159829201	206	16	716517	-0.53965	0.70528
ENSG00000164123	4	159814286	159959912	447	21	716517	-1.2125	0.88735
ENSG00000109756	4	160025330	160281321	500	34	716517	-0.38921	0.65144
ENSG00000168843	4	162305049	163085187	2871	102	716517	0.13769	0.44524
ENSG00000145414	4	164031225	164088073	119	17	716517	0.84362	0.19944
ENSG00000164128	4	164245113	164265984	56	11	716517	2.1808	0.014599
ENSG00000164129	4	164265091	164273086	24	4	716517	0.28924	0.3862
ENSG00000151005	4	164392257	164395047	2	1	716517	-1.0311	0.84875
ENSG00000198498	4	164415594	164441691	62	7	716517	-0.67628	0.75057
ENSG00000145416	4	164445450	165305202	3234	116	716517	-0.17586	0.5698
ENSG00000183439	4	165875598	165898820	52	8	716517	-0.16076	0.56386
ENSG00000250486	4	165878100	165880273	6	2	716517	-0.41072	0.65936
ENSG00000176979	4	165953105	165962896	14	4	716517	-1.091	0.86236
ENSG00000170088	4	165995574	166129701	514	28	716517	1.4702	0.070753
ENSG00000109466	4	166128770	166244308	322	19	716517	1.1829	0.11843
ENSG00000052802	4	166248775	166264312	63	12	716517	1.0801	0.14005
ENSG00000109472	4	166282346	166419472	636	25	716517	-0.78882	0.78489
ENSG00000038295	4	166794410	167025047	611	61	716517	1.5899	0.055933
ENSG00000196104	4	167654535	168155947	1761	60	716517	-1.2792	0.89958
ENSG00000109511	4	169013666	169108841	245	26	716517	0.82026	0.20603
ENSG00000137628	4	169137444	169239958	360	25	716517	0.8381	0.20099
ENSG00000181381	4	169277886	169458937	789	50	716517	0.83181	0.20276
ENSG00000129116	4	169418217	169849608	1434	111	716517	2.6492	0.0040346
ENSG00000145439	4	169784921	169931426	270	14	716517	0.69765	0.2427
ENSG00000154447	4	170015407	170192256	442	31	716517	-0.77379	0.78047
ENSG00000137601	4	170314426	170533780	524	14	716517	0.097829	0.46103
ENSG00000109572	4	170533784	170644824	275	19	716517	0.55613	0.28906
ENSG00000056050	4	170650616	170679104	62	10	716517	0.094278	0.46244
ENSG00000198948	4	170907748	170954182	112	16	716517	-0.9926	0.83955
ENSG00000109576	4	170981373	171012850	88	16	716517	-1.0582	0.85503
ENSG00000174473	4	172733405	173962710	3065	110	716517	0.82528	0.20461
ENSG00000109586	4	174089904	174245118	306	32	716517	-2.3718	0.99115
ENSG00000164104	4	174252846	174256276	5	2	716517	-0.06982	0.52783
ENSG00000164105	4	174291120	174298683	6	3	716517	-0.82329	0.79483
ENSG00000164106	4	174305852	174327531	38	9	716517	0.074508	0.4703
ENSG00000164107	4	174446120	174451380	7	4	716517	-2.0285	0.97874
ENSG00000164117	4	175157809	175205415	102	20	716517	1.3391	0.090269
ENSG00000164118	4	175204828	175254531	105	19	716517	1.8171	0.034601
ENSG00000164120	4	175411328	175444305	128	25	716517	1.1679	0.12142
ENSG00000145451	4	175558065	175750465	795	54	716517	0.96074	0.16834
ENSG00000168594	4	175750819	175899331	681	24	716517	0.70117	0.2416
ENSG00000150625	4	176554085	176923815	1203	87	716517	-0.19189	0.57609
ENSG00000150627	4	176986985	177103978	435	22	716517	-0.091872	0.5366
ENSG00000150628	4	177105789	177116822	32	9	716517	0.28124	0.38926
ENSG00000164122	4	177134824	177198722	285	23	716517	2.0833	0.018614
ENSG00000129128	4	177241115	177253396	57	9	716517	0.31748	0.37544
ENSG00000150630	4	177604689	177713881	316	14	716517	0.72405	0.23452
ENSG00000109674	4	178230990	178284097	184	33	716517	2.5412	0.0055238
ENSG00000038002	4	178351924	178363657	31	9	716517	-0.99895	0.84109
ENSG00000218336	4	183065140	183724177	2515	213	716517	-0.29973	0.61781
ENSG00000129187	4	183811213	183839089	141	18	716517	-0.22406	0.58864
ENSG00000151718	4	184020446	184241930	418	37	716517	-1.2674	0.8975
ENSG00000177300	4	184239220	184241927	2	1	716517	0.21634	0.41436
ENSG00000185758	4	184242917	184243579	2	1	716517	-0.53211	0.70268
ENSG00000168564	4	184365744	184369351	6	3	716517	-0.62317	0.73341
ENSG00000168556	4	184426147	184432249	16	7	716517	-0.026843	0.51071
ENSG00000182552	4	184560788	184580378	113	17	716517	-1.3994	0.91915
ENSG00000168538	4	184580420	184634745	190	17	716517	-0.022505	0.50898
ENSG00000173320	4	184774584	184944679	520	67	716517	-0.058093	0.52316
ENSG00000164303	4	185009859	185142383	546	46	716517	-0.68384	0.75296
ENSG00000168310	4	185308867	185395734	316	60	716517	0.23894	0.40558
ENSG00000164305	4	185548850	185570663	60	9	716517	-1.2636	0.89682
ENSG00000164306	4	185570767	185616117	177	8	716517	-0.29328	0.61535
ENSG00000151725	4	185615772	185655287	268	5	716517	-1.0276	0.84793
ENSG00000151726	4	185676749	185747972	226	26	716517	1.1945	0.11614
ENSG00000187821	4	185939995	185941958	7	3	716517	0.68137	0.24782
ENSG00000151729	4	186064395	186071536	14	6	716517	-1.0517	0.85353
ENSG00000164323	4	186080819	186130658	180	11	716517	0.68715	0.24599
ENSG00000109762	4	186125391	186291339	524	29	716517	0.61971	0.26772
ENSG00000109771	4	186285032	186317053	97	16	716517	-0.0061051	0.50244
ENSG00000186352	4	186317175	186321782	13	3	716517	0.33193	0.36997
ENSG00000109775	4	186320694	186347139	80	13	716517	-0.17634	0.56999
ENSG00000205129	4	186347394	186370980	80	9	716517	0.13155	0.44767
ENSG00000168491	4	186366336	186392913	96	21	716517	-1.213	0.88744
ENSG00000154553	4	186422851	186456766	73	7	716517	1.4645	0.071529
ENSG00000154556	4	186506598	186877806	1659	136	716517	0.33659	0.36821
ENSG00000164342	4	186990306	187009223	64	15	716517	-1.4126	0.92111
ENSG00000109794	4	187025573	187093821	296	32	716517	0.05679	0.47736
ENSG00000145476	4	187112674	187134610	91	12	716517	-0.2947	0.61589
